   340.0         X  1.084770e-04  1.061710e-04  1.039130e-04  1.017040e-04  9.954100e-05    12.511900    12.158300    11.817900    11.491500    11.178100    10.876900    10.587100    10.308000    10.039100     9.779680     9.529270     9.287370     9.053540     8.827350     8.608430    -4.155290    -4.109440    -4.086440    -4.048570    -3.996500    -3.931150    -3.846670    -3.738510    -3.603800    -3.435880    -3.232210    -2.990040    -2.708960    -2.393020   -2.048630   -1.684640   -1.316940   -0.964094   -0.646371   -0.384727  -0.197014 -0.022559 -6.273270e-04 -9.627360e-05
   342.0         X  1.061810e-04  1.039230e-04  1.017130e-04  9.955030e-05  9.743340e-05    12.249800    11.903600    11.570400    11.250800    10.943900    10.649000    10.365300    10.092100     9.828750     9.574770     9.329600     9.092760     8.863820     8.642370     8.428030    -4.068330    -4.023430    -4.000910    -3.963840    -3.912860    -3.848880    -3.766170    -3.660270    -3.528390    -3.363980    -3.164580    -2.927470    -2.652270    -2.342940   -2.005750   -1.649370   -1.289350   -0.943887   -0.632813   -0.376649  -0.192872 -0.022084 -6.140610e-04 -9.423520e-05
   344.0         X  1.039450e-04  1.017340e-04  9.957110e-05  9.745380e-05  9.538150e-05    11.994500    11.655600    11.329300    11.016300    10.715900    10.427100    10.149300     9.881750     9.623920     9.375220     9.135160     8.903250     8.679080     8.462230     8.252350    -3.983640    -3.939680    -3.917630    -3.881320    -3.831410    -3.768760    -3.687770    -3.584080    -3.454940    -3.293960    -3.098710    -2.866530    -2.597070    -2.294170   -1.963990   -1.615020   -1.262490   -0.924210   -0.619610   -0.368783  -0.188840 -0.021621 -6.011450e-04 -9.225050e-05
   346.0         X  1.017670e-04  9.960340e-05  9.748540e-05  9.541230e-05  9.338340e-05    11.745900    11.414000    11.094500    10.788000    10.493800    10.211000     9.938900     9.676920     9.424430     9.180880     8.945790     8.718680     8.499150     8.286790     8.081260    -3.901150    -3.858100    -3.836510    -3.800960    -3.752080    -3.690730    -3.611420    -3.509880    -3.383410    -3.225760    -3.034560    -2.807190    -2.543300    -2.246670   -1.923320   -1.581570   -1.236330   -0.905046   -0.606752   -0.361122  -0.184913 -0.021170 -5.885680e-04 -9.031800e-05
   348.0         X  9.964700e-05  9.752800e-05  9.545410e-05  9.342420e-05  9.143750e-05    11.503800    11.178700    10.865800    10.565600    10.277400    10.000400     9.733980     9.477390     9.230100     8.991570     8.761320     8.538890     8.323880     8.115890     7.914590    -3.820800    -3.778640    -3.757490    -3.722680    -3.674810    -3.614720    -3.537040    -3.437600    -3.313740    -3.159330    -2.972070    -2.749380    -2.490920    -2.200400   -1.883700   -1.548980   -1.210840   -0.886379   -0.594227   -0.353660  -0.181087 -0.020731 -5.763200e-04 -8.843590e-05
   350.0         X  9.758170e-05  9.550650e-05  9.347550e-05  9.148770e-05  8.954220e-05    11.267900    10.949500    10.642900    10.348900    10.066600     9.795340     9.534340     9.283010     9.040780     8.807140     8.581600     8.363730     8.153120     7.949400     7.752220    -3.742520    -3.701230    -3.680510    -3.646410    -3.599520    -3.540660    -3.464580    -3.367170    -3.245850    -3.094610    -2.911180    -2.693060    -2.439890    -2.155320   -1.845100   -1.517230   -1.186010   -0.868192   -0.582025   -0.346390  -0.177361 -0.020303 -5.643890e-04 -8.660270e-05
   352.0         X  9.556960e-05  9.353730e-05  9.154810e-05  8.960130e-05  8.769590e-05    11.038000    10.726100    10.425800    10.137800     9.861270     9.595500     9.339810     9.093600     8.856320     8.627440     8.406490     8.193060     7.986740     7.787170     7.594010    -3.666250    -3.625790    -3.605500    -3.572090    -3.526160    -3.468500    -3.393970    -3.298550    -3.179700    -3.031550    -2.851860    -2.638180    -2.390170    -2.111390   -1.807490   -1.486300   -1.161820   -0.850471   -0.570136   -0.339308  -0.173730 -0.019886 -5.527660e-04 -8.481690e-05
   354.0         X  9.360930e-05  9.161860e-05  8.967030e-05  8.776330e-05  8.589700e-05    10.814000    10.508400    10.214200     9.932040     9.661120     9.400740     9.150240     8.909030     8.676550     8.452310     8.235850     8.026740     7.824610     7.629080     7.439840    -3.591910    -3.552280    -3.532400    -3.499670    -3.454670    -3.398180    -3.325160    -3.231680    -3.115240    -2.970090    -2.794040    -2.584700    -2.341720    -2.068580   -1.770840   -1.456150   -1.138240   -0.833202   -0.558550   -0.332405  -0.170192 -0.019480 -5.414410e-04 -8.307700e-05
   356.0         X  9.169920e-05  8.974910e-05  8.784040e-05  8.597240e-05  8.414410e-05    10.595700    10.296300    10.008000     9.731510     9.466050     9.210930     8.965480     8.729130     8.501340     8.281620     8.069520     7.864640     7.666580     7.475000     7.289570    -3.519460    -3.480630    -3.461150    -3.429080    -3.384990    -3.329640    -3.258100    -3.166500    -3.052410    -2.910190    -2.737690    -2.532570    -2.294490    -2.026860   -1.735110   -1.426770   -1.115260   -0.816371   -0.547257   -0.325679  -0.166744 -0.019084 -5.304060e-04 -8.138160e-05
   358.0         X  8.983760e-05  8.792700e-05  8.605710e-05  8.422700e-05  8.243580e-05    10.382900    10.089500     9.806970     9.536030     9.275900     9.025890     8.785370     8.553760     8.330540     8.115240     7.907390     7.706620     7.512530     7.324800     7.143090    -3.448840    -3.410790    -3.391700    -3.360270    -3.317070    -3.262830    -3.192720    -3.102960    -2.991170    -2.851800    -2.682760    -2.481750    -2.248450    -1.986190   -1.700290   -1.398120   -1.092860   -0.799965   -0.536250   -0.319122  -0.163383 -0.018698 -5.196510e-04 -7.972930e-05
   360.0         X  8.802310e-05  8.615110e-05  8.431900e-05  8.252580e-05  8.077070e-05    10.175400     9.887840     9.610980     9.345450     9.090520     8.845500     8.609780     8.382800     8.164040     7.953020     7.749330     7.552560     7.362350     7.178360     7.000280    -3.379980    -3.342690    -3.323990    -3.293190    -3.250850    -3.197690    -3.128980    -3.041020    -2.931450    -2.794870    -2.629210    -2.432210    -2.203560    -1.946530   -1.666340   -1.370200   -1.071030   -0.783969   -0.525519   -0.312729  -0.160106 -0.018322 -5.091680e-04 -7.811880e-05
   362.0         X  8.625440e-05  8.442000e-05  8.262460e-05  8.086740e-05  7.914760e-05     9.973080     9.691250     9.419880     9.159630     8.909760     8.669610     8.438570     8.216100     8.001680     7.794860     7.595210     7.402350     7.215920     7.035580     6.861040    -3.312850    -3.276290    -3.257960    -3.227780    -3.186270    -3.134180    -3.066840    -2.980620    -2.873230    -2.739360    -2.576990    -2.383900    -2.159790    -1.907870   -1.633230   -1.342970   -1.049730   -0.768374   -0.515057   -0.306497  -0.156912 -0.017956 -4.989490e-04 -7.654890e-05
   364.0         X  8.452990e-05  8.273220e-05  8.097270e-05  7.925060e-05  7.756510e-05     9.775790     9.499530     9.233530     8.978420     8.733490     8.498090     8.271620     8.053540     7.843360     7.640620     7.444920     7.255870     7.073120     6.896350     6.725260    -3.247370    -3.211540    -3.193570    -3.163990    -3.123310    -3.072240    -3.006230    -2.921710    -2.816450    -2.685230    -2.526070    -2.336790    -2.117110    -1.870160   -1.600950   -1.316410   -1.028970   -0.753165   -0.504854   -0.300419  -0.153797 -0.017598 -4.889860e-04 -7.501840e-05
   366.0         X  8.284850e-05  8.108650e-05  7.936200e-05  7.767410e-05  7.602220e-05     9.583380     9.312550     9.051780     8.801690     8.561580     8.330800     8.108780     7.894990     7.688940     7.490200     7.298340     7.113010     6.933860     6.760560     6.592830    -3.183520    -3.148390    -3.130780    -3.101770    -3.061890    -3.011830    -2.947120    -2.864270    -2.761070    -2.632430    -2.476400    -2.290850    -2.075480    -1.833380   -1.569460   -1.290510   -1.008720   -0.738332   -0.494903   -0.294492  -0.150759 -0.017250 -4.792710e-04 -7.352600e-05
   368.0         X  8.120880e-05  7.948160e-05  7.779120e-05  7.613680e-05  7.451750e-05     9.395690     9.130160     8.874500     8.629300     8.393890     8.167630     7.949950     7.740340     7.538330     7.343470     7.155370     6.973660     6.798010     6.628100     6.463650    -3.121230    -3.086790    -3.069520    -3.041080    -3.001980    -2.952900    -2.889460    -2.808230    -2.707050    -2.580930    -2.427950    -2.246030    -2.034880    -1.797510   -1.538750   -1.265250   -0.988961   -0.723864   -0.485197   -0.288711  -0.147797 -0.016910 -4.697970e-04 -7.207070e-05
   370.0         X  7.960960e-05  7.791640e-05  7.625930e-05  7.463740e-05  7.305000e-05     9.212600     8.952240     8.701550     8.461130     8.230300     8.008440     7.795000     7.589480     7.391390     7.200330     7.015890     6.837720     6.665490     6.498890     6.337640    -3.060460    -3.026700    -3.009760    -2.981880    -2.943540    -2.895420    -2.833210    -2.753560    -2.654360    -2.530690    -2.380690    -2.202310    -1.995260    -1.762510   -1.508780   -1.240610   -0.969689   -0.709750   -0.475729   -0.283072  -0.144907 -0.016578 -4.605560e-04 -7.065130e-05
   372.0         X  7.804970e-05  7.638970e-05  7.476500e-05  7.317490e-05  7.161850e-05     9.033960     8.778640     8.532810     8.297050     8.070690     7.853130     7.643830     7.442280     7.248040     7.060670     6.879810     6.705090     6.536190     6.372820     6.214700    -3.001170    -2.968060    -2.951460    -2.924110    -2.886520    -2.839330    -2.778320    -2.700220    -2.602940    -2.481670    -2.334570    -2.159650    -1.956610    -1.728370   -1.479550   -1.216560   -0.950887   -0.695979   -0.466492   -0.277570  -0.142087 -0.016255 -4.515430e-04 -6.926680e-05
   374.0         X  7.652800e-05  7.490030e-05  7.330730e-05  7.174810e-05  7.022210e-05     8.859640     8.609250     8.368160     8.136940     7.914950     7.701580     7.496320     7.298660     7.108150     6.924400     6.747020     6.575670     6.410030     6.249810     6.094730    -2.943320    -2.910850    -2.894560    -2.867750    -2.830880    -2.784600    -2.724770    -2.648170    -2.552770    -2.433830    -2.289570    -2.118020    -1.918890    -1.695050   -1.451020   -1.193100   -0.932539   -0.682542   -0.457479   -0.272202  -0.139336 -0.015939 -4.427490e-04 -6.791620e-05
   376.0         X  7.504330e-05  7.344720e-05  7.188510e-05  7.035620e-05  6.885970e-05     8.689530     8.443950     8.207480     7.980700     7.762960     7.553690     7.352360     7.158490     6.971640     6.791410     6.617440     6.449370     6.286910     6.129760     5.977660    -2.886860    -2.855010    -2.839040    -2.812740    -2.776580    -2.731180    -2.672500    -2.597380    -2.503800    -2.387150    -2.245660    -2.077390    -1.882090    -1.662530   -1.423180   -1.170200   -0.914634   -0.669429   -0.448683   -0.266963  -0.136651 -0.015631 -4.341700e-04 -6.659850e-05
   378.0         X  7.359470e-05  7.202940e-05  7.049740e-05  6.899790e-05  6.753040e-05     8.523500     8.282610     8.050660     7.828200     7.614620     7.409340     7.211860     7.021690     6.838410     6.661620     6.490960     6.326110     6.166740     6.012590     5.863390    -2.831760    -2.800520    -2.784850    -2.759050    -2.723580    -2.679050    -2.621490    -2.547800    -2.456010    -2.341590    -2.202790    -2.037740    -1.846160    -1.630790   -1.396010   -1.147850   -0.897159   -0.656631   -0.440098   -0.261851  -0.134032 -0.015331 -4.257980e-04 -6.531270e-05
   380.0         X  7.218100e-05  7.064570e-05  6.914310e-05  6.767250e-05  6.623310e-05     8.361440     8.125120     7.897580     7.679350     7.469820     7.268450     7.074710     6.888160     6.708350     6.534920     6.367510     6.205780     6.049450     5.898230     5.751860    -2.777960    -2.747320    -2.731950    -2.706640    -2.671840    -2.628160    -2.571700    -2.499410    -2.409360    -2.297110    -2.160950    -1.999040    -1.811090    -1.599810   -1.369480   -1.126030   -0.880101   -0.644139   -0.431719   -0.256861  -0.131475 -0.015038 -4.176290e-04 -6.405800e-05
   382.0         X  7.080130e-05  6.929530e-05  6.782140e-05  6.637890e-05  6.496700e-05     8.203230     7.971380     7.748140     7.534030     7.328470     7.130900     6.940830     6.757800     6.581390     6.411240     6.246990     6.088320     5.934940     5.786580     5.642980    -2.725450    -2.695390    -2.680300    -2.655470    -2.621340    -2.578480    -2.523090    -2.452160    -2.363820    -2.253690    -2.120110    -1.961250    -1.776860    -1.569570   -1.343590   -1.104740   -0.863448   -0.631944   -0.423539   -0.251989  -0.128978 -0.014751 -4.096550e-04 -6.283340e-05
   384.0         X  6.945450e-05  6.797720e-05  6.653130e-05  6.511620e-05  6.373120e-05     8.048760     7.821270     7.602230     7.392160     7.190460     6.996610     6.810110     6.630520     6.457440     6.290490     6.129330     5.973640     5.823150     5.677570     5.536680    -2.674180    -2.644680    -2.629880    -2.605520    -2.572020    -2.529980    -2.475620    -2.406030    -2.319350    -2.211300    -2.080230    -1.924360    -1.743430    -1.540040   -1.318310   -1.083940   -0.847190   -0.620038   -0.415554   -0.247234  -0.126542 -0.014472 -4.018720e-04 -6.163810e-05
   386.0         X  6.813990e-05  6.669050e-05  6.527200e-05  6.388360e-05  6.252480e-05     7.897930     7.674700     7.459760     7.253620     7.055700     6.865480     6.682470     6.506250     6.336400     6.172580     6.014430     5.861670     5.713990     5.571140     5.432880    -2.624120    -2.595170    -2.580650    -2.556740    -2.523870    -2.482610    -2.429280    -2.360990    -2.275930    -2.169900    -2.041280    -1.888330    -1.710790    -1.511210   -1.293620   -1.063640   -0.831314   -0.608412   -0.407756   -0.242590  -0.124162 -0.014199 -3.942730e-04 -6.047130e-05
   388.0         X  6.685640e-05  6.543430e-05  6.404250e-05  6.268020e-05  6.134700e-05     7.750640     7.531570     7.320640     7.118340     6.924110     6.737430     6.557830     6.384890     6.218210     6.057440     5.902240     5.752310     5.607390     5.467200     5.331520    -2.575220    -2.546820    -2.532570    -2.509110    -2.476850    -2.436360    -2.384020    -2.317000    -2.233530    -2.129470    -2.003250    -1.853150    -1.678920    -1.483050   -1.269510   -1.043810   -0.815810   -0.597059   -0.400142   -0.238056  -0.121839 -0.013933 -3.868550e-04 -5.933220e-05
   390.0         X  6.560310e-05  6.420770e-05  6.284200e-05  6.150530e-05  6.019700e-05     7.606790     7.391780     7.184760     6.986210     6.795580     6.612360     6.436100     6.266360     6.102770     5.944980     5.792660     5.645520     5.503280     5.365690     5.232520    -2.527470    -2.499590    -2.485610    -2.462580    -2.430920    -2.391180    -2.339810    -2.274040    -2.192120    -2.089990    -1.966110    -1.818790    -1.647790    -1.455550   -1.245960   -1.024450   -0.800669   -0.585971   -0.392705   -0.233628  -0.119570 -0.013673 -3.796120e-04 -5.821990e-05
