  -296.0         X  0.000227  0.000222  0.000217  0.000212  0.000208     45.274100     43.358400     41.591800     39.961300    38.448100    37.037300    35.716300    34.474900    33.304600    32.198100    31.149400    30.153300    29.205100    28.301000    27.437700   -18.972400   -18.612000   -18.433800   -18.144100   -17.753200   -17.274000   -16.672700   -15.930900   -15.047500   -14.003100   -12.810900   -11.484500   -10.049800    -8.549150   -7.027290   -5.531720   -4.128940   -2.881430   -1.841000   -1.045710  -0.512748 -0.053987 -0.001368 -0.000200
  -294.0         X  0.000229  0.000224  0.000219  0.000214  0.000209     45.699600     43.764400     41.979900     40.332900    38.804600    37.379700    36.045600    34.792000    33.610200    32.493000    31.434100    30.428200    29.470900    28.558100    27.686500   -19.160300   -18.796000   -18.615900   -18.323100   -17.928000   -17.443800   -16.836100   -16.086500   -15.193800   -14.138500   -12.933900   -11.593900   -10.144600    -8.628900   -7.092060   -5.582040   -4.166010   -2.906970   -1.857130   -1.054780  -0.517170 -0.054449 -0.001379 -0.000202
  -292.0         X  0.000231  0.000225  0.000221  0.000216  0.000211     46.129700     44.174700     42.372100     40.708500    39.164900    37.725700    36.378400    35.112400    33.919000    32.790800    31.721600    30.706000    29.739400    28.817800    27.937800   -19.350400   -18.982200   -18.800200   -18.504300   -18.105000   -17.615500   -17.001400   -16.243800   -15.341800   -14.275400   -13.058200   -11.704400   -10.240400    -8.709490   -7.157490   -5.632870   -4.203450   -2.932750   -1.873410   -1.063940  -0.521631 -0.054915 -0.001391 -0.000204
  -290.0         X  0.000232  0.000227  0.000222  0.000218  0.000213     46.564400     44.589300     42.768400     41.088000    39.528900    38.075400    36.714600    35.436100    34.230900    33.091600    32.012000    30.986500    30.010600    29.080100    28.191600   -19.542800   -19.170600   -18.986600   -18.687600   -18.284000   -17.789300   -17.168600   -16.403000   -15.491400   -14.413800   -13.184000   -11.816200   -10.337200    -8.790930   -7.223600   -5.684210   -4.241240   -2.958780   -1.889850   -1.073190  -0.526132 -0.055386 -0.001403 -0.000206
  -288.0         X  0.000234  0.000229  0.000224  0.000219  0.000215     47.003800     45.008400     43.168900     41.471500    39.896700    38.428600    37.054300    35.763100    34.546000    33.395600    32.305300    31.269900    30.284400    29.345000    28.447900   -19.737400   -19.361200   -19.175300   -18.873000   -18.465100   -17.965100   -17.337800   -16.564000   -15.642800   -14.553800   -13.311100   -11.929200   -10.435100    -8.873230   -7.290380   -5.736070   -4.279400   -2.985050   -1.906430   -1.082510  -0.530673 -0.055860 -0.001415 -0.000207
  -286.0         X  0.000236  0.000231  0.000226  0.000221  0.000217     47.447900     45.432000     43.573700     41.859000    40.268300    38.785500    37.397500    36.093400    34.864300    33.702500    32.601600    31.556100    30.561100    29.612500    28.706800   -19.934400   -19.554100   -19.366200   -19.060600   -18.648300   -18.143000   -17.509000   -16.726900   -15.795900   -14.695400   -13.439700   -12.043400   -10.534000    -8.956390   -7.357850   -5.788440   -4.317940   -3.011570   -1.923160   -1.091920  -0.535253 -0.056339 -0.001427 -0.000209
  -284.0         X  0.000238  0.000233  0.000228  0.000223  0.000218     47.896700     45.860100     43.982700     42.250600    40.643800    39.146100    37.744200    36.427100    35.185900    34.012600    32.900900    31.845100    30.840400    29.882700    28.968200   -20.133600   -19.749300   -19.559300   -19.250400   -18.833700   -18.322900   -17.682100   -16.891700   -15.950700   -14.838600   -13.569700   -12.158900   -10.634000    -9.040420   -7.426010   -5.841320   -4.356840   -3.038340   -1.940050   -1.101420  -0.539875 -0.056822 -0.001439 -0.000211
  -282.0         X  0.000240  0.000235  0.000230  0.000225  0.000220     48.350300     46.292700     44.396100     42.646300    41.023200    39.510400    38.094400    36.764300    35.510700    34.325800    33.203200    32.137100    31.122600    30.155500    29.232200   -20.335300   -19.946800   -19.754700   -19.442500   -19.021200   -18.504900   -17.857200   -17.058400   -16.107300   -14.983400   -13.701200   -12.275700   -10.735100    -9.125340   -7.494870   -5.894740   -4.396120   -3.065360   -1.957090   -1.111000  -0.544536 -0.057309 -0.001451 -0.000213
  -280.0         X  0.000243  0.000237  0.000232  0.000227  0.000222     48.808800     46.729800     44.813800     43.046100    41.406500    39.878400    38.448200    37.104800    35.838700    34.642200    33.508500    32.431900    31.407500    30.431100    29.498800   -20.539400   -20.146600   -19.952400   -19.636900   -19.211000   -18.689100   -18.034400   -17.226900   -16.265700   -15.129900   -13.834100   -12.393700   -10.837200    -9.211140   -7.564420   -5.948680   -4.435770   -3.092630   -1.974290   -1.120660  -0.549238 -0.057800 -0.001464 -0.000214
  -278.0         X  0.000245  0.000239  0.000234  0.000229  0.000224     49.272200     47.171700     45.235800     43.450100    41.793800    40.250200    38.805700    37.448800    36.170100    34.961800    33.816900    32.729700    31.695300    30.709300    29.768000   -20.745800   -20.348800   -20.152500   -19.833500   -19.403000   -18.875500   -18.213700   -17.397500   -16.426000   -15.278000   -13.968500   -12.513000   -10.940400    -9.297840   -7.634680   -6.003150   -4.475800   -3.120150   -1.991640   -1.130410  -0.553980 -0.058295 -0.001476 -0.000216
  -276.0         X  0.000247  0.000241  0.000236  0.000231  0.000226     49.740500     47.618200     45.662300     43.858300    42.185100    40.625900    39.166800    37.796300    36.504900    35.284500    34.128300    33.030500    31.985900    30.990300    30.039900   -20.954800   -20.553400   -20.355000   -20.032400   -19.597300   -19.064000   -18.395000   -17.570000   -16.588000   -15.427800   -14.104400   -12.633600   -11.044800    -9.385450   -7.705660   -6.058160   -4.516210   -3.147930   -2.009140   -1.140240  -0.558763 -0.058794 -0.001489 -0.000218
  -274.0         X  0.000249  0.000243  0.000238  0.000233  0.000228     50.213900     48.069400     46.093300     44.270700    42.580400    41.005400    39.531500    38.147300    36.843000    35.610500    34.442800    33.334200    32.279400    31.274100    30.314400   -21.166200   -20.760400   -20.559800   -20.233800   -19.793800   -19.254700   -18.578500   -17.744500   -16.751900   -15.579300   -14.241800   -12.755600   -11.150200    -9.473970   -7.777350   -6.113710   -4.557010   -3.175950   -2.026800   -1.150160  -0.563587 -0.059298 -0.001502 -0.000220
  -272.0         X  0.000251  0.000245  0.000240  0.000235  0.000230     50.692200     48.525300     46.528800     44.687400    42.979800    41.388800    39.900000    38.501800    37.184500    35.939700    34.760500    33.640900    32.575700    31.560600    30.591500   -21.380200   -20.969900   -20.767100   -20.437500   -19.992700   -19.447700   -18.764100   -17.921000   -16.917700   -15.732400   -14.380800   -12.878900   -11.256800    -9.563410   -7.849760   -6.169790   -4.598190   -3.204240   -2.044620   -1.160160  -0.568452 -0.059805 -0.001514 -0.000222
  -270.0         X  0.000253  0.000248  0.000242  0.000237  0.000232     51.175700     48.986100     46.968800     45.108400    43.383300    41.776000    40.272200    38.859900    37.529400    36.272200    35.081200    33.950600    32.875000    31.849900    30.871400   -21.596700   -21.181800   -20.976800   -20.643600   -20.193900   -19.642900   -18.951800   -18.099600   -17.085400   -15.887400   -14.521300   -13.003500   -11.364600    -9.653770   -7.922910   -6.226430   -4.639750   -3.232780   -2.062590   -1.170250  -0.573357 -0.060317 -0.001527 -0.000224
  -268.0         X  0.000255  0.000250  0.000244  0.000239  0.000234     51.664300     49.451700     47.413400     45.533800    43.790900    42.167300    40.648100    39.221600    37.877700    36.607900    35.405200    34.263300    33.177100    32.142000    31.153900   -21.815800   -21.396300   -21.189100   -20.852100   -20.397500   -19.840500   -19.141800   -18.280300   -17.255000   -16.044100   -14.663300   -13.129500   -11.473400    -9.745080   -7.996790   -6.283610   -4.681710   -3.261580   -2.080720   -1.180430  -0.578304 -0.060833 -0.001540 -0.000226
  -266.0         X  0.000257  0.000252  0.000246  0.000241  0.000236     52.158000     49.922200     47.862600     45.963500    44.202700    42.562400    41.027900    39.586900    38.229500    36.947000    35.732300    34.579100    33.482200    32.436900    31.439100   -22.037500   -21.613400   -21.403800   -21.063200   -20.603500   -20.040300   -19.333900   -18.463000   -17.426600   -16.202500   -14.806900   -13.256800   -11.583500    -9.837320   -8.071400   -6.341350   -4.724050   -3.290630   -2.099010   -1.190690  -0.583291 -0.061353 -0.001553 -0.000228
  -264.0         X  0.000260  0.000254  0.000248  0.000243  0.000238     52.657000     50.397600     48.316500     46.397700    44.618700    42.961600    41.411400    39.955900    38.584800    37.289400    36.062600    34.898000    33.790200    32.734600    31.727100   -22.261800   -21.833100   -21.621100   -21.276700   -20.812000   -20.242500   -19.528400   -18.647800   -17.600100   -16.362700   -14.952200   -13.385600   -11.694700    -9.930520   -8.146770   -6.399640   -4.766790   -3.319950   -2.117450   -1.201030  -0.588319 -0.061878 -0.001567 -0.000230
  -262.0         X  0.000262  0.000256  0.000250  0.000245  0.000240     53.161300     50.878000     48.775100     46.836300    45.039000    43.364800    41.798800    40.328500    38.943600    37.635200    36.396100    35.220000    34.101200    33.035200    32.017800   -22.488900   -22.055300   -21.841000   -21.492800   -21.022900   -20.447100   -19.725000   -18.834800   -17.775600   -16.524800   -15.099000   -13.515700   -11.807000   -10.024700   -8.222880   -6.458490   -4.809920   -3.349520   -2.136060   -1.211460  -0.593388 -0.062406 -0.001580 -0.000231
  -260.0         X  0.000264  0.000258  0.000253  0.000247  0.000242     53.670900     51.363500     49.238400     47.279400    45.463500    43.772100    42.190100    40.704800    39.305900    37.984400    36.732900    35.545000    34.415200    33.338700    32.311300   -22.718700   -22.280300   -22.063600   -21.711400   -21.236300   -20.654100   -19.924000   -19.024000   -17.953200   -16.688700   -15.247500   -13.647300   -11.920600   -10.119800   -8.299740   -6.517900   -4.853450   -3.379360   -2.154820   -1.221980  -0.598497 -0.062939 -0.001593 -0.000233
  -258.0         X  0.000266  0.000260  0.000255  0.000249  0.000244     54.185800     51.853900     49.706500     47.727000    45.892300    44.183500    42.585200    41.084800    39.671700    38.336900    37.072900    35.873200    34.732200    33.645100    32.607600   -22.951200   -22.507900   -22.288800   -21.932600   -21.452200   -20.863600   -20.125400   -19.215300   -18.132700   -16.854400   -15.397600   -13.780300   -12.035300   -10.215900   -8.377370   -6.577880   -4.897370   -3.409460   -2.173730   -1.232590  -0.603648 -0.063476 -0.001607 -0.000235
  -256.0         X  0.000268  0.000263  0.000257  0.000251  0.000246     54.706200     52.349500     50.179400     48.179200    46.325400    44.598900    42.984300    41.468600    40.041200    38.692900    37.416200    36.204500    35.052200    33.954300    32.906600   -23.186500   -22.738200   -22.516600   -22.156500   -21.670700   -21.075500   -20.329000   -19.408900   -18.314300   -17.022000   -15.549400   -13.914700   -12.151300   -10.313000   -8.455760   -6.638420   -4.941690   -3.439820   -2.192810   -1.243280  -0.608839 -0.064017 -0.001620 -0.000237
  -254.0         X  0.000271  0.000265  0.000259  0.000253  0.000248     55.232000     52.850200     50.657200     48.636000    46.762800    45.018500    43.387300    41.856100    40.414200    39.052300    37.762800    36.539000    35.375200    34.266500    33.208400   -23.424700   -22.971300   -22.747200   -22.383100   -21.891800   -21.289900   -20.535100   -19.604700   -18.498000   -17.191500   -15.702800   -14.050600   -12.268500   -10.411000   -8.534920   -6.699530   -4.986410   -3.470440   -2.212040   -1.254050  -0.614071 -0.064561 -0.001634 -0.000239
  -252.0         X  0.000273  0.000267  0.000261  0.000256  0.000250     55.763300     53.356100     51.139900     49.097400    47.204700    45.442300    43.794300    42.247500    40.790800    39.415200    38.112700    36.876700    35.701300    34.581600    33.513100   -23.665700   -23.207200   -22.980600   -22.612300   -22.115500   -21.506800   -20.743600   -19.802800   -18.683800   -17.362900   -15.858000   -14.187900   -12.386900   -10.510100   -8.614850   -6.761220   -5.031530   -3.501320   -2.231440   -1.264910  -0.619343 -0.065111 -0.001648 -0.000241
  -250.0         X  0.000275  0.000269  0.000263  0.000258  0.000252     56.300100     53.867200     51.627400     49.563500    47.651000    45.870300    44.205300    42.642600    41.171100    39.781600    38.466000    37.217500    36.030400    34.899600    33.820500   -23.909600   -23.445900   -23.216700   -22.844300   -22.341800   -21.726300   -20.954500   -20.003200   -18.871700   -17.536200   -16.014900   -14.326700   -12.506600   -10.610200   -8.695560   -6.823480   -5.077060   -3.532460   -2.250990   -1.275860  -0.624655 -0.065664 -0.001662 -0.000243
  -248.0         X  0.000278  0.000272  0.000266  0.000260  0.000254     56.842600     54.383600     52.120000     50.034200    48.101700    46.302500    44.620200    43.041500    41.555100    40.151400    38.822500    37.561600    36.362600    35.220500    34.130800   -24.156500   -23.687500   -23.455700   -23.079000   -22.570800   -21.948300   -21.167800   -20.205900   -19.061800   -17.711500   -16.173500   -14.467000   -12.627500   -10.711200   -8.777060   -6.886320   -5.122980   -3.563870   -2.270690   -1.286890  -0.630008 -0.066221 -0.001676 -0.000245
  -246.0         X  0.000280  0.000274  0.000268  0.000262  0.000256     57.390700     54.905200     52.617500     50.509700    48.556900    46.738900    45.039300    43.444300    41.942700    40.524800    39.182500    37.908800    36.697900    35.544400    34.444000   -24.406300   -23.931900   -23.697500   -23.316500   -22.802600   -22.173000   -21.383700   -20.410900   -19.254100   -17.888800   -16.333800   -14.608900   -12.749700   -10.813300   -8.859340   -6.949730   -5.169310   -3.595540   -2.290560   -1.298010  -0.635400 -0.066782 -0.001690 -0.000248
  -244.0         X  0.000282  0.000276  0.000270  0.000264  0.000259     57.944500     55.432200     53.120100     50.989900    49.016600    47.179600    45.462400    43.851000    42.334000    40.901600    39.545700    38.259300    37.036200    35.871300    34.759900   -24.659200   -24.179300   -23.942200   -23.556900   -23.037100   -22.400400   -21.602100   -20.618300   -19.448500   -18.068000   -16.495900   -14.752200   -12.873100   -10.916400   -8.942410   -7.013730   -5.216040   -3.627470   -2.310580   -1.309210  -0.640832 -0.067347 -0.001704 -0.000250
  -242.0         X  0.000285  0.000278  0.000272  0.000266  0.000261     58.504000     55.964600     53.627700     51.474900    49.480800    47.624600    45.889500    44.261500    42.729000    41.282000    39.912400    38.613000    37.377700    36.201200    35.078800   -24.915100   -24.429700   -24.189900   -23.800100   -23.274400   -22.630400   -21.823100   -20.828200   -19.645200   -18.249300   -16.659800   -14.897100   -12.997800   -11.020600   -9.026270   -7.078310   -5.263170   -3.659660   -2.330750   -1.320490  -0.646304 -0.067916 -0.001718 -0.000252
