    92.0         Z -9.521720e-04 -9.314750e-04 -9.112270e-04 -8.914180e-04 -8.720390e-04   6110.280000   5271.360000  4575.110000  3995.990000  3510.670000  3101.010000  2752.830000  2454.940000  2198.480000  1976.380000  1782.960000  1613.640000  1464.680000  1333.050000  1216.220000 -5211.760000 -4961.470000 -4840.030000 -4645.880000 -4390.360000 -4087.530000 -3724.010000 -3301.270000 -2835.630000 -2338.710000 -1842.280000 -1376.440000  -968.946000  -639.163000 -391.273000 -218.127000 -107.832000  -45.078200 -14.498800  -2.682150   0.360038  0.194200  5.699410e-03  8.423050e-04
    94.0         Z -5.923480e-04 -5.798090e-04 -5.675330e-04 -5.555130e-04 -5.437460e-04   6763.110000   5893.000000  5165.120000  4554.860000  4039.380000  3600.820000  3225.150000  2901.270000  2620.320000  2375.200000  2160.180000  1970.620000  1802.700000  1653.310000  1519.840000 -5580.520000 -5325.640000 -5201.790000 -5003.520000 -4742.060000 -4431.350000 -4057.050000 -3619.720000 -3134.990000 -2613.420000 -2086.760000 -1585.670000 -1139.640000  -770.869000 -486.543000 -282.023000 -147.222000  -67.187600 -25.655500  -7.653940  -1.568140  0.064009  3.331520e-03  5.261980e-04
    96.0         Z -2.720810e-04 -2.668010e-04 -2.616180e-04 -2.565310e-04 -2.515370e-04   7175.740000   6309.080000  5577.870000  4959.620000  4433.060000  3981.470000  3591.630000  3252.990000  2957.110000  2697.160000  2467.620000  2263.940000  2082.420000  1919.960000  1774.010000 -5745.760000 -5496.920000 -5375.800000 -5181.600000 -4924.920000 -4618.950000 -4248.880000 -3814.210000 -3329.110000 -2802.510000 -2264.700000 -1745.740000 -1275.840000  -879.530000 -567.121000 -337.007000 -181.497000  -86.557000 -35.470400 -12.040100  -3.272940 -0.051526  1.225160e-03  2.448300e-04
    98.0         Z  1.544090e-05  1.420580e-05  1.302210e-05  1.188830e-05  1.080230e-05   7397.380000   6560.440000  5847.520000  5239.140000  4716.370000  4264.220000  3870.720000  3526.280000  3223.130000  2954.970000  2716.620000  2503.840000  2313.100000  2141.460000  1986.460000 -5751.890000 -5517.030000 -5402.470000 -5218.470000 -4974.610000 -4682.900000 -4328.430000 -3909.570000 -3438.480000 -2922.010000 -2388.030000 -1865.030000 -1383.140000  -968.715000 -635.213000 -384.402000 -211.423000 -103.605000 -44.154200 -15.935000  -4.791070 -0.154883 -6.645760e-04 -7.783470e-06
   100.0         Z  2.749500e-04  2.678370e-04  2.609090e-04  2.541610e-04  2.475900e-04   7476.810000   6687.090000  6007.170000  5421.050000  4912.580000  4468.820000  4079.370000  3735.780000  3431.150000  3159.820000  2917.110000  2699.140000  2502.660000  2324.930000  2163.640000 -5644.270000 -5428.460000 -5322.950000 -5153.110000 -4927.320000 -4656.090000 -4324.760000 -3930.540000 -3483.270000 -2987.550000 -2468.140000 -1951.330000 -1466.540000 -1041.480000 -692.613000 -425.234000 -237.571000 -118.638000 -51.858000 -19.405700  -6.148490 -0.247799 -2.368910e-03 -2.357980e-04
   102.0         Z  5.098890e-04  4.974550e-04  4.853290e-04  4.735010e-04  4.619660e-04   7456.920000   6724.030000  6085.620000  5529.260000  5041.700000  4612.200000  4231.990000  3893.870000  3591.870000  3321.050000  3077.280000  2857.080000  2657.520000  2476.120000  2310.740000 -5463.290000 -5269.050000 -5173.820000 -5020.160000 -4815.120000 -4567.660000 -4263.550000 -3898.920000 -3481.210000 -3012.740000 -2514.850000 -2011.270000 -1530.220000 -1100.310000 -740.745000 -460.296000 -260.373000 -131.881000 -58.693100 -22.501200  -7.364190 -0.331541 -3.910590e-03 -4.422360e-04
   104.0         Z  7.229650e-04  7.057090e-04  6.888690e-04  6.724370e-04  6.564000e-04   7371.570000   6698.890000  6105.610000  5582.640000  5119.540000  4707.700000  4339.940000  4010.290000  3713.730000  3446.020000  3203.580000  2983.360000  2782.770000  2599.560000  2431.810000 -5240.840000 -5068.660000 -4983.980000 -4846.950000 -4663.380000 -4440.660000 -4165.130000 -3831.970000 -3446.330000 -3008.360000 -2535.970000 -2050.110000 -1577.490000 -1147.160000 -780.721000 -490.200000 -280.162000 -143.510000 -64.746100 -25.260100  -8.453060 -0.407104 -5.307490e-03 -6.294780e-04
   106.0         Z  9.164540e-04  8.948210e-04  8.737040e-04  8.530900e-04  8.329690e-04   7245.220000   6631.830000  6083.830000  5595.140000  5157.860000  4765.300000  4411.780000  4092.440000  3803.140000  3540.330000  3300.950000  3082.370000  2882.300000  2698.770000  2530.050000 -4999.720000 -4848.680000 -4774.140000 -4653.160000 -4490.360000 -4291.710000 -4044.210000 -3742.250000 -3388.910000 -2982.400000 -2537.300000 -2071.800000 -1610.870000 -1183.560000 -813.414000 -515.437000 -297.207000 -153.669000 -70.088200 -27.714100  -9.427460 -0.475321 -6.574640e-03 -7.995210e-04
   108.0         Z  1.092320e-03  1.066710e-03  1.041710e-03  1.017300e-03  9.934660e-04   7094.460000   6536.700000  6031.960000  5576.690000  5165.150000  4792.340000  4453.860000  4145.870000  3865.000000  3608.330000  3373.260000  3157.560000  2959.240000  2776.560000  2607.980000 -4754.920000 -4623.250000 -4558.030000 -4451.830000 -4308.260000 -4132.020000 -3910.800000 -3638.420000 -3316.150000 -2940.510000 -2523.070000 -2079.320000 -1632.300000 -1210.710000 -839.538000 -536.417000 -311.738000 -162.481000 -74.780900 -29.890600 -10.298100 -0.536910 -7.725000e-03 -9.540930e-04
   110.0         Z  1.252280e-03  1.223050e-03  1.194520e-03  1.166650e-03  1.139450e-03   6930.030000   6422.820000  5958.110000  5534.360000  5147.630000  4794.290000  4471.040000  4174.900000  3903.170000  3653.470000  3423.640000  3211.770000  3016.150000  2835.280000  2667.780000 -4515.560000 -4401.070000 -4344.140000 -4251.140000 -4124.800000 -3968.780000 -3771.470000 -3526.290000 -3233.000000 -2886.780000 -2496.460000 -2074.980000 -1643.380000 -1229.630000 -859.716000 -553.503000 -323.959000 -170.055000 -78.878300 -31.813700 -11.074200 -0.592494 -8.769820e-03 -1.094690e-03
   112.0         Z  1.397780e-03  1.365270e-03  1.333520e-03  1.302520e-03  1.272250e-03   6758.670000   6296.380000  5867.940000  5473.320000  5109.990000  4775.430000  4467.210000  4183.070000  3920.880000  3678.700000  3454.760000  3247.450000  3055.300000  2877.000000  2711.350000 -4286.710000 -4187.090000 -4137.360000 -4055.870000 -3944.640000 -3806.450000 -3630.420000 -3409.740000 -3142.980000 -2824.220000 -2459.920000 -2060.690000 -1645.480000 -1241.230000 -874.519000 -567.031000 -334.058000 -176.489000 -82.429000 -33.504700 -11.764000 -0.642611 -9.718750e-03 -1.222600e-03
   114.0         Z  1.530080e-03  1.494580e-03  1.459920e-03  1.426070e-03  1.393010e-03   6584.550000   6161.600000  5765.590000  5397.550000  5056.000000  4739.280000  4445.660000  4173.430000  3920.940000  3686.640000  3469.050000  3266.840000  3078.750000  2903.640000  2740.470000 -4070.840000 -3983.850000 -3940.270000 -3868.640000 -3770.430000 -3647.740000 -3490.380000 -3291.450000 -3048.630000 -2755.190000 -2415.520000 -2038.100000 -1639.830000 -1246.370000 -884.487000 -577.319000 -342.212000 -181.877000 -85.476900 -34.982400 -12.374600 -0.687727 -1.058010e-02 -1.338920e-03
   116.0         Z  1.650250e-03  1.612040e-03  1.574730e-03  1.538290e-03  1.502700e-03   6410.220000   6021.420000  5654.160000  5310.190000  4988.760000  4688.840000  4409.230000  4148.670000  3905.890000  3679.640000  3468.710000  3271.990000  3088.400000  2916.960000  2756.770000 -3868.780000 -3792.390000 -3754.010000 -3690.720000 -3603.610000 -3494.240000 -3353.090000 -3173.310000 -2951.910000 -2681.580000 -2365.000000 -2008.700000 -1627.570000 -1245.850000 -890.133000 -584.669000 -348.585000 -186.302000 -88.061600 -36.263600 -12.912200 -0.728242 -1.136080e-02 -1.444590e-03
   118.0         Z  1.759190e-03  1.718530e-03  1.678820e-03  1.640040e-03  1.602160e-03   6237.200000   5877.940000  5536.100000  5213.820000  4910.880000  4626.680000  4360.430000  4111.190000  3877.990000  3659.830000  3455.740000  3264.760000  3086.000000  2918.600000  2761.780000 -3680.430000 -3612.880000 -3578.830000 -3522.570000 -3444.860000 -3346.860000 -3219.700000 -3056.680000 -2854.330000 -2604.980000 -2309.870000 -1973.800000 -1609.760000 -1240.410000 -891.939000 -589.365000 -353.332000 -189.843000 -90.219200 -37.363300 -13.382500 -0.764502 -1.206710e-02 -1.540400e-03
   120.0         Z  1.857710e-03  1.814840e-03  1.772960e-03  1.732060e-03  1.692110e-03   6066.390000   5732.680000  5413.280000  5110.550000  4824.560000  4555.020000  4301.420000  4063.070000  3839.240000  3629.120000  3431.920000  3246.840000  3073.120000  2910.030000  2756.870000 -3505.180000 -3444.950000 -3414.530000 -3364.150000 -3294.370000 -3206.050000 -3090.940000 -2942.530000 -2757.060000 -2526.670000 -2251.410000 -1934.570000 -1587.330000 -1230.730000 -890.348000 -591.670000 -356.596000 -192.569000 -91.982100 -38.294900 -13.790300 -0.796813 -1.270420e-02 -1.627070e-03
   122.0         Z  1.946520e-03  1.901650e-03  1.857830e-03  1.815020e-03  1.773200e-03   5898.310000   5586.740000  5287.220000  5002.100000  4731.630000  4475.730000  4234.050000  4006.130000  3791.380000  3589.160000  3398.820000  3219.710000  3051.160000  2892.550000  2743.270000 -3342.160000 -3288.000000 -3260.590000 -3215.140000 -3152.050000 -3071.970000 -2967.220000 -2831.540000 -2661.020000 -2447.700000 -2190.700000 -1892.000000 -1561.090000 -1217.430000 -885.761000 -591.825000 -358.507000 -194.548000 -93.380200 -39.070700 -14.139900 -0.825446 -1.327680e-02 -1.705210e-03
   124.0         Z  2.026250e-03  1.979590e-03  1.934010e-03  1.889500e-03  1.846010e-03   5733.190000   5440.940000  5159.070000  4889.840000  4633.600000  4390.350000  4159.900000  3941.900000  3735.900000  3541.390000  3357.830000  3184.670000  3021.360000  2867.340000  2722.090000 -3190.390000 -3141.270000 -3116.390000 -3075.080000 -3017.640000 -2944.580000 -2848.740000 -2724.170000 -2566.850000 -2368.870000 -2128.600000 -1846.900000 -1531.750000 -1201.020000 -878.540000 -590.047000 -359.186000 -195.837000 -94.440600 -39.701600 -14.435500 -0.850646 -1.378920e-02 -1.775370e-03
   126.0         Z  2.097460e-03  2.049210e-03  2.002070e-03  1.956030e-03  1.911060e-03   5571.140000   5295.850000  5029.720000  4774.880000  4531.680000  4300.170000  4080.260000  3871.670000  3674.070000  3487.030000  3310.110000  3142.850000  2984.780000  2835.410000  2694.280000 -3048.900000 -3004.000000 -2981.230000 -2943.410000 -2890.770000 -2823.700000 -2735.560000 -2620.660000 -2475.000000 -2290.800000 -2065.810000 -1799.980000 -1499.920000 -1181.980000 -869.008000 -586.537000 -358.743000 -196.495000 -95.188500 -40.197900 -14.680700 -0.872633 -1.424510e-02 -1.838060e-03
   128.0         Z  2.160690e-03  2.111020e-03  2.062500e-03  2.015110e-03  1.968820e-03   5412.170000   5151.880000  4899.870000  4658.090000  4426.860000  4206.260000  3996.220000  3796.540000  3606.960000  3427.140000  3256.700000  3095.240000  2942.360000  2797.650000  2660.700000 -2916.770000 -2875.400000 -2854.420000 -2819.550000 -2770.990000 -2709.070000 -2627.580000 -2521.130000 -2385.790000 -2213.930000 -2002.870000 -1751.790000 -1466.090000 -1160.720000 -857.456000 -581.478000 -357.282000 -196.571000 -95.647200 -40.569000 -14.878900 -0.891613 -1.464800e-02 -1.893730e-03
   130.0         Z  2.216410e-03  2.165500e-03  2.115760e-03  2.067190e-03  2.019730e-03   5256.250000   5009.330000  4770.050000  4540.170000  4319.940000  4109.460000  3908.670000  3717.430000  3535.510000  3362.620000  3198.460000  3042.680000  2894.940000  2754.860000  2622.100000 -2793.110000 -2754.730000 -2735.270000 -2702.920000 -2657.860000 -2600.380000 -2524.650000 -2425.600000 -2299.380000 -2138.580000 -1940.190000 -1702.780000 -1430.710000 -1137.600000 -844.145000 -575.039000 -354.899000 -196.114000 -95.838900 -40.823800 -15.033200 -0.907772 -1.500120e-02 -1.942820e-03
   132.0         Z  2.265060e-03  2.213070e-03  2.162280e-03  2.112670e-03  2.064200e-03   5103.320000   4868.410000  4640.660000  4421.650000  4211.570000  4010.500000  3818.390000  3635.110000  3460.480000  3294.250000  3136.170000  2985.930000  2843.220000  2707.740000  2579.150000 -2677.140000 -2641.310000 -2623.150000 -2592.960000 -2550.910000 -2497.260000 -2426.550000 -2333.990000 -2215.850000 -2064.950000 -1878.080000 -1653.320000 -1394.130000 -1112.920000 -829.314000 -567.375000 -351.682000 -195.171000 -95.784100 -40.970600 -15.146500 -0.921286 -1.530760e-02 -1.985700e-03
   134.0         Z  2.307070e-03  2.254140e-03  2.202440e-03  2.151940e-03  2.102600e-03   4953.310000   4729.260000  4512.020000  4302.980000  4102.290000  3909.970000  3726.000000  3550.240000  3382.550000  3222.710000  3070.500000  2925.640000  2787.870000  2656.910000  2532.470000 -2568.140000 -2534.500000 -2517.460000 -2489.130000 -2449.680000 -2399.360000 -2333.040000 -2246.180000 -2135.210000 -1993.180000 -1816.770000 -1603.700000 -1356.670000 -1086.980000 -813.177000 -558.631000 -347.717000 -193.785000 -95.502300 -41.017100 -15.221700 -0.932317 -1.557000e-02 -2.022740e-03
   136.0         Z  2.342800e-03  2.289090e-03  2.236620e-03  2.185360e-03  2.135290e-03   4806.170000   4592.000000  4384.370000  4184.520000  3992.520000  3808.370000  3632.040000  3463.400000  3302.310000  3148.590000  3002.030000  2862.400000  2729.460000  2602.940000  2482.600000 -2465.470000 -2433.730000 -2417.640000 -2390.930000 -2353.750000 -2306.330000 -2243.860000 -2162.020000 -2057.410000 -1923.350000 -1756.450000 -1554.170000 -1318.590000 -1060.010000 -795.932000 -548.942000 -343.082000 -191.995000 -95.012000 -40.970800 -15.261300 -0.941018 -1.579080e-02 -2.054280e-03
   138.0         Z  2.372630e-03  2.318270e-03  2.265150e-03  2.213270e-03  2.162590e-03   4661.820000   4456.710000  4257.920000  4066.550000  3882.620000  3706.120000  3536.970000  3375.060000  3220.260000  3072.400000  2931.300000  2796.730000  2668.490000  2546.330000  2430.020000 -2368.550000 -2338.450000 -2323.210000 -2297.900000 -2262.690000 -2217.820000 -2158.720000 -2081.320000 -1982.370000 -1855.470000 -1697.220000 -1504.920000 -1280.120000 -1032.230000 -777.756000 -538.430000 -337.852000 -189.841000 -94.330700 -40.838700 -15.267800 -0.947531 -1.597270e-02 -2.080630e-03
   140.0         Z  2.396890e-03  2.342000e-03  2.288370e-03  2.235980e-03  2.184800e-03   4520.230000   4323.440000  4132.810000  3949.310000  3772.910000  3603.570000  3441.180000  3285.660000  3136.850000  2994.610000  2858.750000  2729.090000  2605.420000  2487.530000  2375.190000 -2276.860000 -2248.190000 -2233.680000 -2209.610000 -2176.130000 -2133.490000 -2077.370000 -2003.910000 -1910.010000 -1789.550000 -1639.180000 -1456.100000 -1241.460000 -1003.850000 -758.813000 -527.212000 -332.096000 -187.359000 -93.475000 -40.627200 -15.243500 -0.951994 -1.611770e-02 -2.102090e-03
   142.0         Z  2.415910e-03  2.360610e-03  2.306580e-03  2.253800e-03  2.202240e-03   4381.320000   4192.240000  4009.170000  3833.000000  3663.640000  3501.010000  3345.020000  3195.550000  3052.460000  2915.600000  2784.810000  2659.890000  2540.670000  2426.940000  2318.500000 -2189.920000 -2162.510000 -2148.650000 -2125.650000 -2093.700000 -2053.030000 -1999.550000 -1929.590000 -1840.210000 -1725.560000 -1582.390000 -1407.850000 -1202.760000  -975.025000 -739.249000 -515.394000 -325.879000 -184.583000 -92.460500 -40.342900 -15.190600 -0.954533 -1.622810e-02 -2.118940e-03
   144.0         Z  2.429980e-03  2.374380e-03  2.320070e-03  2.267000e-03  2.215160e-03   4245.060000   4063.130000  3887.110000  3717.780000  3555.020000  3398.730000  3248.790000  3105.070000  2967.440000  2835.750000  2709.830000  2589.510000  2474.610000  2364.940000  2260.320000 -2107.310000 -2081.010000 -2067.720000 -2045.680000 -2015.070000 -1976.150000 -1925.010000 -1858.170000 -1772.850000 -1663.470000 -1526.880000 -1360.260000 -1164.180000  -945.916000 -719.198000 -503.071000 -319.262000 -181.545000 -91.302000 -39.991500 -15.111300 -0.955271 -1.630590e-02 -2.131460e-03
   146.0         Z  2.439410e-03  2.383620e-03  2.329110e-03  2.275860e-03  2.223840e-03   4111.410000   3936.150000  3766.710000  3603.790000  3447.250000  3296.940000  3152.730000  3014.500000  2882.090000  2755.350000  2634.130000  2518.260000  2407.560000  2301.850000  2200.960000 -2028.660000 -2003.340000 -1990.540000 -1969.350000 -1939.940000 -1902.570000 -1853.510000 -1789.470000 -1707.810000 -1603.210000 -1472.660000 -1313.400000 -1125.830000  -916.654000 -698.780000 -490.336000 -312.300000 -178.275000 -90.013700 -39.578800 -15.007500 -0.954325 -1.635310e-02 -2.139880e-03
